Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSDARG00000101715	-0.4638827925162495	-0.06624941827955523	-123.59167868286791	0	0	5109.250519076675
ENSDARG00000041332	-1.0589790961316297	0.8420294555434465	-123.3468975699146	0	0	5095.005421389266
ENSDARG00000096661	-1.1105287420027214	0.6702684605841045	-122.92530949132464	0	0	5070.467288736416
ENSDARG00000001890	1.2700352275501825	1.5356843109429064	122.67471488569625	0	0	5055.87953690312
ENSDARG00000016048	-0.9622651449078118	0.4264128044803454	-122.62065829096275	0	0	5052.732563353418
ENSDARG00000068655	-0.49063159305301435	-0.043929920432097196	-122.4455800028162	0	0	5042.539679421792
ENSDARG00000071241	-0.8371954794876136	0.14793412068844328	-122.41246002754755	0	0	5040.611386273771
ENSDARG00000026634	0.9273828374955119	1.0830932388818775	122.3747805536183	0	0	5038.41760150425
ENSDARG00000104530	1.792735907244759	1.7592864160780428	121.795552670107	0	0	5004.689629073758
ENSDARG00000052336	-0.9271756015750271	0.12720610741183752	-121.72680019632747	0	0	5000.685747412078
ENSDARG00000010831	-0.7486997293903608	0.2678174905142204	-121.71969397233725	0	0	5000.271902454009
ENSDARG00000103473	-1.344562962456827	0.7154649375245675	-121.66340998890644	0	0	4996.994057021718
ENSDARG00000093932	-1.4791137753159582	0.3429770425367952	-121.51444493713514	0	0	4988.318375646306
ENSDARG00000015206	1.0537631951977315	1.394313740281967	121.38518664651318	0	0	4980.790052312311
ENSDARG00000034633	-0.7116949128331053	0.25946776038678354	-121.16027691293576	0	0	4967.689984030692
ENSDARG00000095427	-1.1405349302085785	0.4090883676096181	-121.15664015674379	0	0	4967.478150095344
ENSDARG00000017397	2.120807337776723	2.2547910969973834	120.9968139115875	0	0	4958.168344432151
ENSDARG00000013708	1.1620991817458588	1.9299990760993542	120.90915514159524	0	0	4953.062065791285
ENSDARG00000093688	-0.9490586770019228	0.09741841512109725	-120.6918695115609	0	0	4940.404215780043
ENSDARG00000092281	-1.0589950828846841	0.2225451668995797	-120.44665046155234	0	0	4926.118172492554
ENSDARG00000032985	-0.7972501903085804	0.15404201665952624	-120.40279319834067	0	0	4923.563021368658
ENSDARG00000063101	1.0296325972492337	0.8494991590244982	120.36519034350334	0	0	4921.3722319659
ENSDARG00000042236	1.874210664068743	2.677231406365689	120.3642539677053	0	0	4921.31767725922
ENSDARG00000058732	-0.9181471161757799	0.07618792630496846	-120.06249845308571	0	0	4903.736243506435
